date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice,year,Farmers_BDT,Agricultural_Laborers_BDT,Small_Traders_BDT,Skilled_Workers_BDT,Unskilled_Workers_BDT,Transport_Workers_BDT
2019-05-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,57.09,0.6822,2019,12000,8600,12400,15800,9660,12340
2019-05-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,31.51,0.3765,2019,12000,8600,12400,15800,9660,12340
2019-05-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,oil and fats,Oil (palm),L,actual,Retail,BDT,58.68,0.7012,2019,12000,8600,12400,15800,9660,12340
2019-05-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,59.5,0.711,2019,12000,8600,12400,15800,9660,12340
2019-05-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,oil and fats,Oil (palm),L,actual,Retail,BDT,69.25,0.8275,2019,12000,8600,12400,15800,9660,12340
2019-05-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,68.73,0.8212,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,29,0.3432,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.07,0.3795,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,oil and fats,Oil (palm),L,actual,Retail,BDT,65.75,0.7781,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,30.19,0.3573,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,2752.78,32.5773,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",KG,actual,Retail,BDT,33.12,0.392,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),100 KG,actual,Wholesale,BDT,3290.79,38.9443,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,100 KG,actual,Wholesale,BDT,2227.65,26.3627,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,27,0.3195,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,30.33,0.3589,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,65.45,0.7746,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,61.84,0.7318,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,28.05,0.332,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,31.81,0.3764,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,63.44,0.7508,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,57.25,0.6775,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,27.79,0.3289,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,oil and fats,Oil (palm),L,actual,Retail,BDT,57.11,0.6759,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,59.41,0.7031,2019,12000,8600,12400,15800,9660,12340
2019-06-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,oil and fats,Oil (palm),L,actual,Retail,BDT,69.25,0.8195,2019,12000,8600,12400,15800,9660,12340
2019-07-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.1,0.3802,2019,12000,8600,12400,15800,9660,12340
2019-07-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.97,0.3905,2019,12000,8600,12400,15800,9660,12340
2019-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,2800.41,33.1724,2019,12000,8600,12400,15800,9660,12340
2019-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),KG,actual,Retail,BDT,38.81,0.4597,2019,12000,8600,12400,15800,9660,12340
2019-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,100 KG,actual,Wholesale,BDT,2240.05,26.5346,2019,12000,8600,12400,15800,9660,12340
2019-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,27.33,0.3237,2019,12000,8600,12400,15800,9660,12340
2019-07-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.5,0.385,2019,12000,8600,12400,15800,9660,12340
2019-07-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.13,0.3806,2019,12000,8600,12400,15800,9660,12340
2019-08-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.45,0.3852,2019,12000,8600,12400,15800,9660,12340
2019-08-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,67.83,0.8051,2019,12000,8600,12400,15800,9660,12340
2019-08-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,2735.82,32.4726,2019,12000,8600,12400,15800,9660,12340
2019-08-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",KG,actual,Retail,BDT,32.75,0.3887,2019,12000,8600,12400,15800,9660,12340
2019-08-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),KG,actual,Retail,BDT,37.56,0.4458,2019,12000,8600,12400,15800,9660,12340
2019-08-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,100 KG,actual,Wholesale,BDT,2348.57,27.8762,2019,12000,8600,12400,15800,9660,12340
2019-08-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,64.93,0.7707,2019,12000,8600,12400,15800,9660,12340
2019-08-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,65.5,0.7774,2019,12000,8600,12400,15800,9660,12340
2019-08-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,60.6,0.7193,2019,12000,8600,12400,15800,9660,12340
2019-08-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,63.07,0.7486,2019,12000,8600,12400,15800,9660,12340
2019-08-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,oil and fats,Oil (palm),L,actual,Retail,BDT,70.4,0.8356,2019,12000,8600,12400,15800,9660,12340
2019-08-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,67.53,0.8016,2019,12000,8600,12400,15800,9660,12340
2019-09-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,72.57,0.8588,2019,12000,8600,12400,15800,9660,12340
2019-09-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,2700,31.9527,2019,12000,8600,12400,15800,9660,12340
2019-09-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",KG,actual,Retail,BDT,32,0.3787,2019,12000,8600,12400,15800,9660,12340
2019-09-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),100 KG,actual,Wholesale,BDT,3062.9,36.2473,2019,12000,8600,12400,15800,9660,12340
2019-09-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),KG,actual,Retail,BDT,37,0.4379,2019,12000,8600,12400,15800,9660,12340
2019-09-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,100 KG,actual,Wholesale,BDT,2475.39,29.2946,2019,12000,8600,12400,15800,9660,12340
2019-09-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,28.61,0.3386,2019,12000,8600,12400,15800,9660,12340
2019-09-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,58.47,0.6919,2019,12000,8600,12400,15800,9660,12340
2019-09-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,27.5,0.3254,2019,12000,8600,12400,15800,9660,12340
2019-09-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,56.4,0.6675,2019,12000,8600,12400,15800,9660,12340
2019-09-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,29.77,0.3523,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.5,0.3846,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,55.4,0.6556,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,31.7,0.3751,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.4,0.3953,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,71.4,0.845,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",KG,actual,Retail,BDT,31.43,0.372,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,100 KG,actual,Wholesale,BDT,2451.59,29.0129,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,28.85,0.3414,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,29.7,0.3515,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,60.7,0.7183,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.3,0.3822,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,55.8,0.6604,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,28.7,0.3396,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,31.4,0.3716,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,oil and fats,Oil (palm),L,actual,Retail,BDT,60.2,0.7124,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,58,0.6864,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.7,0.3988,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,oil and fats,Oil (palm),L,actual,Retail,BDT,66,0.7811,2019,12000,8600,12400,15800,9660,12340
2019-10-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,68.3,0.8083,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.6,0.3853,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,55,0.6501,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.5,0.396,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,68.5,0.8097,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,71.5,0.8452,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",KG,actual,Retail,BDT,32.94,0.3894,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),100 KG,actual,Wholesale,BDT,3217.21,38.0285,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),KG,actual,Retail,BDT,37.38,0.4418,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,100 KG,actual,Wholesale,BDT,2437.94,28.8173,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,28.24,0.3338,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,30.4,0.3593,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,60.7,0.7175,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.5,0.3842,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,29.9,0.3534,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,31.3,0.37,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,oil and fats,Oil (palm),L,actual,Retail,BDT,62.4,0.7376,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,58.3,0.6891,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,28.1,0.3322,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.7,0.3983,2019,12000,8600,12400,15800,9660,12340
2019-11-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,68,0.8038,2019,12000,8600,12400,15800,9660,12340
2019-12-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,31,0.3651,2019,12000,8600,12400,15800,9660,12340
2019-12-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.6,0.384,2019,12000,8600,12400,15800,9660,12340
2019-12-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.5,0.3946,2019,12000,8600,12400,15800,9660,12340
2019-12-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,71.4,0.841,2019,12000,8600,12400,15800,9660,12340
2019-12-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,71.8,0.8457,2019,12000,8600,12400,15800,9660,12340
2019-12-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,100 KG,actual,Wholesale,BDT,2401.22,28.2829,2019,12000,8600,12400,15800,9660,12340
2019-12-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,28.46,0.3352,2019,12000,8600,12400,15800,9660,12340
2019-12-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,26.5,0.3121,2019,12000,8600,12400,15800,9660,12340
2019-12-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.5,0.3828,2019,12000,8600,12400,15800,9660,12340
2019-12-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,69.8,0.8221,2019,12000,8600,12400,15800,9660,12340
2019-12-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,29,0.3416,2019,12000,8600,12400,15800,9660,12340
2019-12-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,31.5,0.371,2019,12000,8600,12400,15800,9660,12340
2019-12-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,oil and fats,Oil (palm),L,actual,Retail,BDT,68.3,0.8045,2019,12000,8600,12400,15800,9660,12340
2019-12-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.6,0.3958,2019,12000,8600,12400,15800,9660,12340
2019-12-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,oil and fats,Oil (palm),L,actual,Retail,BDT,66.8,0.7868,2019,12000,8600,12400,15800,9660,12340
2019-12-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,68.8,0.8104,2019,12000,8600,12400,15800,9660,12340
2020-01-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33,0.3901,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,oil and fats,Oil (palm),L,actual,Retail,BDT,77.4,0.9149,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,64.7,0.7648,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,33.3,0.3936,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.5,0.396,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,79.9,0.9444,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,2715.38,32.0967,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",KG,actual,Retail,BDT,32.22,0.3809,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),KG,actual,Retail,BDT,36.45,0.4309,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,28.39,0.3356,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.8,0.3877,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,78,0.922,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,65.5,0.7742,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,27.6,0.3262,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,32.3,0.3818,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,80.1,0.9468,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,65.9,0.779,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,28.2,0.3333,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,31.6,0.3735,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,62.7,0.7411,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.5,0.396,2020,12250,8800,12700,16150,9880,12620
2020-01-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,75.4,0.8913,2020,12250,8800,12700,16150,9880,12620
2020-02-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.1,0.3898,2020,12250,8800,12700,16150,9880,12620
2020-02-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,69.2,0.8148,2020,12250,8800,12700,16150,9880,12620
2020-02-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,33.8,0.398,2020,12250,8800,12700,16150,9880,12620
2020-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,2785.29,32.7967,2020,12250,8800,12700,16150,9880,12620
2020-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),KG,actual,Retail,BDT,38.6,0.4545,2020,12250,8800,12700,16150,9880,12620
2020-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,100 KG,actual,Wholesale,BDT,2269.95,26.7286,2020,12250,8800,12700,16150,9880,12620
2020-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,28.22,0.3323,2020,12250,8800,12700,16150,9880,12620
2020-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,30.7,0.3615,2020,12250,8800,12700,16150,9880,12620
2020-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,77.4,0.9114,2020,12250,8800,12700,16150,9880,12620
2020-02-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,79.7,0.9385,2020,12250,8800,12700,16150,9880,12620
